row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,fullscan_QCB.mzML filtered Peak status,fullscan_QCB.mzML filtered Peak name,fullscan_QCB.mzML filtered Peak m/z,fullscan_QCB.mzML filtered Peak RT,fullscan_QCB.mzML filtered Peak RT start,fullscan_QCB.mzML filtered Peak RT end,fullscan_QCB.mzML filtered Peak duration time,fullscan_QCB.mzML filtered Peak height,fullscan_QCB.mzML filtered Peak area,fullscan_QCB.mzML filtered Peak charge,fullscan_QCB.mzML filtered Peak # data points,fullscan_QCB.mzML filtered Peak FWHM,fullscan_QCB.mzML filtered Peak tailing factor,fullscan_QCB.mzML filtered Peak asymmetry factor,fullscan_QCB.mzML filtered Peak m/z min,fullscan_QCB.mzML filtered Peak m/z max,
28,355.1542663574219,3.98852933441667,,,,,1,DETECTED,355.1543 m/z @3.99 [fullscan_QCB.mzML filtered],355.1542663574219,3.98852933441667,3.6997934282666693,4.86838853788333,1.168595109616661,1038162.6875,1.6380841238173736E7,1,204,0.24830463752012566,2.1746435832292357,2.4369754760253066,355.1535339355469,355.1548156738281,
29,325.11322021484375,12.380890808,,,,,1,DETECTED,325.1132 m/z @12.38 [fullscan_QCB.mzML filtered],325.11322021484375,12.380890808,11.436752553616698,13.3113238746667,1.8745713210500021,991928.75,3.19071424926343E7,1,210,0.5500156834753085,0.8807837994406027,0.7181452158769308,325.1130676269531,325.1134948730469,
30,275.11041259765625,7.85344476535,,,,,1,DETECTED,275.1104 m/z @7.85 [fullscan_QCB.mzML filtered],275.11041259765625,7.85344476535,7.29501349041667,8.68907203548333,1.3940585450666596,980702.1875,1.82101793856108E7,0,207,0.3713643702571705,0.9300947477499206,0.8974497861981017,275.1100769042969,275.1109619140625,
31,487.16632080078125,12.539731201866703,,,,,1,DETECTED,487.1663 m/z @12.54 [fullscan_QCB.mzML filtered],487.16632080078125,12.539731201866703,11.5230498450833,13.4102889304167,1.8872390853334,911879.6875,2.357314876965025E7,1,210,0.44374519031066306,0.7411900519612942,0.39139559852415734,487.1656799316406,487.1676940917969,
32,684.256591796875,12.539731201866703,,,,,1,DETECTED,684.2566 m/z @12.54 [fullscan_QCB.mzML filtered],684.256591796875,12.539731201866703,11.7037390338833,13.4201740453333,1.7164350114499989,878507.125,1.733709821379463E7,1,207,0.29916229892391577,0.9573811639607196,0.5743884708908391,684.2545166015625,684.2584838867188,
33,227.10279846191406,6.91334759548333,,,,,1,DETECTED,227.1028 m/z @6.91 [fullscan_QCB.mzML filtered],227.10279846191406,6.91334759548333,4.24876402135,8.34618385308333,4.09741983173333,875416.625,3.8173230003691904E7,1,485,0.15373534517086362,2.038575575501359,1.339321716330158,227.10252380371094,227.10311889648438,
34,234.0974578857422,10.7087899109333,,,,,1,DETECTED,234.0975 m/z @10.71 [fullscan_QCB.mzML filtered],234.0974578857422,10.7087899109333,9.93538318001667,11.6079593309333,1.6725761509166297,857969.6875,8646907.67431714,0,205,0.14020078859036822,1.0284688372201298,0.8683331531561164,234.09706115722656,234.09796142578125,
35,226.11880493164062,6.92934916375,,,,,1,DETECTED,226.1188 m/z @6.93 [fullscan_QCB.mzML filtered],226.11880493164062,6.92934916375,5.7695637992,7.57184567335,1.8022818741500002,849395.1875,1.057162032760735E7,1,208,0.08408241122627746,0.5878389354964512,0.163241138016599,226.11854553222656,226.1189727783203,
36,532.4400024414062,3.50275439706667,,,,,1,DETECTED,532.4400 m/z @3.50 [fullscan_QCB.mzML filtered],532.4400024414062,3.50275439706667,3.36130295066667,4.50372609786667,1.1424231471999997,824346.1875,1.02774118871871E7,1,208,0.1406114660713098,2.893030277784753,4.4953525756281385,532.4395751953125,532.4404296875,
37,166.12277221679688,12.81213048,,,,,1,DETECTED,166.1228 m/z @12.81 [fullscan_QCB.mzML filtered],166.12277221679688,12.81213048,12.0171262597333,13.9471829200167,1.9300566602834,726266.875,1.740544505461963E7,0,208,0.3450716676289698,1.6065236312595788,2.0230763094553406,166.1226348876953,166.12290954589844,
